"Activity Period","Activity Period Start Date","Operating Airline","Operating Airline IATA Code","Published Airline","Published Airline IATA Code","GEO Summary","GEO Region","Activity Type Code","Price Category Code","Terminal","Boarding Area","Passenger Count","data_as_of","data_loaded_at"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","Domestic","US","Enplaned","Other","Terminal 3","F","442,937","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","Domestic","US","Thru / Transit","Other","Terminal 3","F","7,406","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Asia","Deplaned","Other","International","G","43,150","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Asia","Enplaned","Other","International","G","40,243","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Asia","Thru / Transit","Other","International","G","1,767","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Australia / Oceania","Deplaned","Other","International","G","7,777","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Australia / Oceania","Enplaned","Other","International","G","6,867","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Australia / Oceania","Thru / Transit","Other","International","G","386","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Canada","Deplaned","Other","International","G","12,021","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Canada","Enplaned","Other","International","G","12,684","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Canada","Thru / Transit","Other","International","G","46","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Europe","Deplaned","Other","International","G","28,217","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Europe","Enplaned","Other","International","G","30,314","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Europe","Thru / Transit","Other","International","G","1,055","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Mexico","Deplaned","Other","International","G","3,199","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Mexico","Enplaned","Other","International","G","3,625","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","International","Mexico","Thru / Transit","Other","International","G","212","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","Virgin Atlantic","VS","Virgin Atlantic","VS","International","Europe","Deplaned","Other","International","A","10,237","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200306","2003/06/01","Virgin Atlantic","VS","Virgin Atlantic","VS","International","Europe","Enplaned","Other","International","A","11,097","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","ATA Airlines","TZ","ATA Airlines","TZ","Domestic","US","Deplaned","Low Fare","Terminal 1","B","49,777","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","ATA Airlines","TZ","ATA Airlines","TZ","Domestic","US","Enplaned","Low Fare","Terminal 1","B","48,920","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","ATA Airlines","TZ","ATA Airlines","TZ","International","Canada","Deplaned","Low Fare","International","A","699","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","ATA Airlines","TZ","ATA Airlines","TZ","International","Canada","Enplaned","Low Fare","International","A","732","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Aeroflot Russian International Airlines",,"Aeroflot Russian International Airlines",,"International","Europe","Deplaned","Other","International","G","1,549","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Aeroflot Russian International Airlines",,"Aeroflot Russian International Airlines",,"International","Europe","Enplaned","Other","International","G","1,295","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Other","Terminal 1","B","24,438","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Other","Terminal 1","B","25,079","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Air China","CA","Air China","CA","International","Asia","Deplaned","Other","International","G","2,929","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Air China","CA","Air China","CA","International","Asia","Enplaned","Other","International","G","3,472","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","11,901","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","10,310","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","International","A","31,239","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","International","A","36,161","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Thru / Transit","Other","International","A","4,668","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Canada","Deplaned","Other","International","A","10,741","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Canada","Enplaned","Other","International","A","11,860","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Canada","Thru / Transit","Other","International","A","275","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","5,794","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","International","A","7,920","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Thru / Transit","Other","International","A","2,695","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","All Nippon Company Airways, Ltd.","NH","All Nippon Company Airways, Ltd.","NH","International","Asia","Deplaned","Other","International","G","6,192","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","All Nippon Company Airways, Ltd.","NH","All Nippon Company Airways, Ltd.","NH","International","Asia","Enplaned","Other","International","G","5,959","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 3","E","132,447","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 3","E","127,759","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","American Eagle Airlines","MQ","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 3","E","4,222","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","American Eagle Airlines","MQ","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 3","E","3,884","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Other","International","A","5,089","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","International","A","4,379","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Other","International","A","21,167","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Other","International","A","17,704","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Other","International","A","8,235","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Enplaned","Other","International","A","9,142","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","International","A","8,637","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","International","A","9,556","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","DB Air",,"DB Air",,"Domestic","US","Deplaned","Other","Terminal 1","B","33","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","78,004","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","73,998","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Other","International","G","9,691","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Other","International","G","10,359","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","Terminal 1","B","13,535","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Enplaned","Low Fare","Terminal 1","B","12,767","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Other","Terminal 1","C","7,592","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Other","Terminal 1","C","7,451","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 1","B","5,595","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 1","B","5,077","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","International","A","9,067","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","International","A","8,838","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Other","International","A","8,659","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Other","International","A","7,788","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","International","A","7,127","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Other","International","A","6,019","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Other","International","G","19,113","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Other","International","G","17,701","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Mexicana Airlines","MX","Mexicana Airlines","MX","International","Mexico","Deplaned","Other","International","G","6,149","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Mexicana Airlines","MX","Mexicana Airlines","MX","International","Mexico","Enplaned","Other","International","G","6,044","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Midwest Airlines","YX","Midwest Airlines","YX","Domestic","US","Deplaned","Other","Terminal 1","A","4,996","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Midwest Airlines","YX","Midwest Airlines","YX","Domestic","US","Enplaned","Other","Terminal 1","A","4,758","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","Domestic","US","Deplaned","Other","Terminal 1","C","40,162","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","Domestic","US","Enplaned","Other","Terminal 1","C","52,855","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","International","Asia","Deplaned","Other","International","A","5,597","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","International","Asia","Enplaned","Other","International","A","7,092","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Other","International","A","8,601","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Other","International","A","7,874","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Other","International","G","16,339","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","International","G","15,995","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"200307","2003/07/01","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","1,999","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
